Year,Quarter,Company_ID,Revenue,Expenses,Operating_Income,Net_Income,Assets,Liabilities,Equity,Cash_Flow,EPS,ROE,ROA,Debt_to_Equity,Stock_Price,Volume_Traded,News_Sentiment_Score,Social_Media_Buzz,Sector_Trend_Index,Global_Economic_Score,Inflation_Rate,Exchange_Rate,Interest_Rate,Audit_Flag,Fraud_Flag,Market_Shock_Flag,Policy_Change_Flag,Target_Revenue_Next_Qtr,Target_Anomaly_Class
2016,1,CMP_011,92823.23628,73427.40598,19395.8303,11837.87446,352249.1536,198125.5083,154123.6453,20065.69647,2.205461782,7.680764645,3.36065377,1.28549716,280.1760056,7057,-0.024354325,644,0.448160873,0.274412632,3.752193042,69.69410821,4.294935,0,0,0,0,93798.40985,0
2016,2,CMP_011,85577.53513,71314.8745,14262.66063,-2263.655439,322629.9303,125377.4949,197252.4354,-310.4378499,-0.432580086,-1.147593151,-0.701625989,0.635619503,439.3161468,49744,0.026154437,686,0.309681958,0.145032734,6.157635747,75.03467465,7.243627652,0,0,0,0,87545.25795,0
2016,3,CMP_011,97401.46713,71570.8099,25830.65723,8481.627437,366112.0489,181257.5164,184854.5326,12941.17029,4.943602649,4.588271285,2.316675308,0.980541369,254.2583477,1329,0.754978483,46,0.329305313,0.423540577,5.001456326,82.57191618,5.155877051,1,0,0,0,101236.0465,1
2016,4,CMP_011,90282.30996,75350.21243,14932.09752,-2064.343618,242942.6814,98111.005,144831.6764,-606.9398666,-0.396594691,-1.425339863,-0.849724555,0.677413998,135.2406569,25028,-0.9304016,127,0.978444392,0.810017778,4.889934023,83.67600695,6.038998521,0,0,0,0,94549.78706,0
2017,1,CMP_011,99412.16114,78086.02964,21326.1315,8880.147679,259664.7585,174204.5646,85460.19384,12708.93914,1.901671876,10.39097535,3.419850938,2.038429318,332.5649412,31763,-0.174483359,619,0.499549162,0.11209851,4.08536061,71.97426404,9.175952625,0,0,0,1,102026.5027,0
2017,2,CMP_011,90239.48357,82035.10576,8204.3778,2690.460958,211226.6726,105588.4684,105638.2041,6599.570273,1.151928143,2.54686359,1.273731639,0.999529188,211.4438777,44027,0.997798574,554,0.176194406,0.606216642,3.358453392,74.63714846,4.525229016,0,0,0,0,95843.01975,0
2017,3,CMP_011,84593.39495,74575.14211,10018.25283,4837.203801,256984.1367,139363.4728,117620.6639,14280.26121,0.767172372,4.112545908,1.882296652,1.184855349,246.1628285,30410,-0.08100845,232,0.828378146,0.322978733,2.660780546,66.56584031,6.035368318,0,0,0,0,85039.50515,0
2017,4,CMP_011,94075.75505,68737.54702,25338.20804,7001.4177,347181.9753,177122.8002,170059.1751,12374.00089,0.782268432,4.117047903,2.016642049,1.041536278,257.9441648,14136,0.365454596,897,0.220066255,0.388531148,7.06009066,78.11055851,5.230488042,0,0,0,0,103846.0713,0
2018,1,CMP_011,86302.36934,74606.29472,11696.07462,-116.4374373,239205.9077,165729.2566,73476.65106,749.9462249,-0.06770239,-0.158468623,-0.048676656,2.25553634,63.11636123,42684,-0.424893087,802,0.41875899,0.431843692,1.37752808,72.91366276,6.037915803,0,0,0,0,84595.35525,0
2018,2,CMP_011,92093.91084,69152.90623,22941.00461,3573.475044,341597.9506,133974.0108,207623.9398,3486.969453,1.236909323,1.721128617,1.046105528,0.645272462,256.1004605,13846,-0.772870918,157,0.52315815,0.898638928,2.15074879,80.10273115,8.335688116,0,0,0,0,92871.95591,0
2018,3,CMP_011,91839.50631,65838.86352,26000.64278,14829.47881,357757.6383,125411.2449,232346.3934,24434.86083,4.821422287,6.382487196,4.145118712,0.539759809,390.9794895,49043,-0.297512335,221,0.857889185,0.308860899,5.61198783,74.16109213,5.774050475,0,0,0,0,96182.97389,0
2018,4,CMP_011,86939.21904,64500.67235,22438.54669,15384.04718,261994.8212,91860.13284,170134.6884,17533.35402,1.954140809,9.042275459,5.871889797,0.539925948,143.9668918,27997,0.373300847,87,0.281999353,0.218794352,4.653544748,63.88358256,7.332907093,0,0,0,0,84951.59449,0
2019,1,CMP_011,87879.92097,70756.86196,17123.05902,731.6284409,230956.1663,111745.7899,119210.3764,-716.1776473,0.110087955,0.613728824,0.31678238,0.937383081,164.7144394,15551,-0.855303232,53,0.136722276,0.41669484,3.697947698,73.35617777,8.735445396,0,0,0,0,92869.65971,0
2019,2,CMP_011,95075.13106,67731.10082,27344.03024,10369.93529,339101.9394,149517.1465,189584.7929,9854.15121,1.717325056,5.469813864,3.058058384,0.7886558,24.01551679,44713,-0.961913181,401,0.185411818,0.512018127,7.945693404,76.31533504,2.490390356,0,0,0,1,94029.92009,0
2019,3,CMP_011,90649.10966,71585.96008,19063.14958,7762.065148,291519.8682,99672.1048,191847.7634,9575.482506,2.465013906,4.045950294,2.6626196,0.519537486,421.0711033,37725,0.648359999,970,0.695229656,0.417999217,4.958902383,76.22701505,4.801892915,0,0,0,0,92364.592,0
2019,4,CMP_011,87140.02126,67233.40994,19906.61132,6129.786405,251471.1303,78879.00871,172592.1216,5924.567339,0.739071992,3.551602673,2.437570625,0.457025546,351.0567367,9933,-0.878175546,216,0.310973021,0.099663922,2.907270288,80.7946325,9.843766382,0,0,0,0,87819.65521,0
2020,1,CMP_011,86788.71517,72125.49738,14663.21779,-4487.141692,236947.7162,157578.2134,79369.50283,2220.685349,-0.5753531,-5.653483431,-1.8937265,1.985374832,311.2253983,42037,0.27600647,647,0.111582313,0.147746324,3.996863575,64.89269379,2.222798221,0,0,0,0,89643.3086,0
2020,2,CMP_011,91566.01551,69788.74971,21777.2658,3845.704701,336815.0292,189019.6151,147795.4141,6379.82767,0.513212078,2.602046028,1.141785362,1.278927471,22.84554336,13941,-0.671630072,790,0.356899887,0.108289356,3.946140748,78.17761123,2.858409683,0,0,0,0,95476.29445,0
2020,3,CMP_011,85569.35421,76678.07857,8891.275639,-7445.593005,336182.0411,116257.8414,219924.1997,-7729.817389,-0.898019213,-3.385526929,-2.214750371,0.52862687,147.7560253,10394,0.563046259,350,0.987082364,0.55688059,2.946341238,69.96414904,3.361042619,0,0,0,0,83236.18968,0
2020,4,CMP_011,91478.69353,75642.5906,15836.10293,7955.598143,299746.7258,168405.6468,131341.079,17267.00687,0.997386028,6.057204801,2.65410677,1.282200878,405.7448706,21133,-0.148873269,342,0.116445524,0.596474578,2.924854344,61.99112823,5.436821948,0,0,0,0,91892.75204,0
2021,1,CMP_011,95303.5901,68927.60814,26375.98197,11645.55633,312108.8464,162724.5264,149384.32,6816.401349,1.60218102,7.795701938,3.731248397,1.08930125,200.5000597,4679,0.635969542,272,0.458657959,0.642319651,5.758676241,73.96823609,6.999538201,0,0,0,0,95898.41305,0
2021,2,CMP_011,90471.06006,74558.50786,15912.5522,2524.764001,277227.3462,127780.6856,149446.6606,-51.26665947,1.222535349,1.689408108,0.91071968,0.855025366,385.1262854,4216,-0.832204079,992,0.914457651,0.090113633,6.393370172,75.42042211,6.789097431,0,0,0,0,94806.72575,0
2021,3,CMP_011,85951.96136,71915.29339,14036.66797,-4051.942319,259168.6667,161510.3562,97658.31051,-3530.657754,-1.906164847,-4.149101391,-1.563438348,1.653831152,39.91966611,1947,0.420419697,757,0.560351974,0.021738838,4.64399381,69.79429355,6.616978159,0,0,1,0,82214.46534,1
2021,4,CMP_011,82522.20571,77909.02826,4613.177452,-7734.243456,250443.7637,118445.4739,131998.2898,2141.248459,-0.827364176,-5.859351259,-3.08821563,0.897325822,167.7076109,28498,-0.918429973,461,0.997170251,0.292608894,3.504494481,83.54082954,7.689036144,0,0,1,0,82012.64083,1
2022,1,CMP_011,93967.36439,74769.29189,19198.0725,11527.76764,342920.9738,140751.0403,202169.9335,20483.2675,2.692296591,5.702018809,3.361639712,0.696201645,431.6769906,6594,0.029053873,426,0.517150362,0.369998886,6.18545907,79.60467948,8.106281522,0,0,0,0,101175.5706,0
2022,2,CMP_011,86683.63727,68636.90082,18046.73645,7061.12967,343252.369,133989.4428,209262.9263,11243.50955,1.442001109,3.374286021,2.057124817,0.640292311,54.09179247,32541,0.202821444,359,0.513219976,0.872106064,3.022559117,62.15622928,9.492524893,0,0,0,0,87886.57777,0
2022,3,CMP_011,87018.1884,73093.59706,13924.59134,4555.185129,199221.2916,124412.1473,74809.14426,2894.923657,0.61089043,6.089075305,2.286495129,1.663060693,472.7832307,6212,0.605531343,942,0.461033568,0.325890143,4.329585216,75.07018831,9.887932577,0,0,0,0,92230.38634,0
2022,4,CMP_011,91422.74154,73218.36667,18204.37487,6967.583939,292750.7334,170943.5602,121807.1732,16226.46413,2.17631823,5.720175384,2.380039789,1.403394855,378.1428696,12158,0.358494003,649,0.77660684,0.55222228,5.626816745,68.07252671,5.850191615,0,0,0,1,93783.79436,0
2023,1,CMP_011,97791.13931,71937.06688,25854.07243,14688.36453,265039.7582,122677.8184,142361.9399,15826.31419,2.490557536,10.31762039,5.541947604,0.861731854,280.8655376,31955,0.268658715,787,0.496075479,0.1691039,1.882950504,83.31614293,6.839600105,0,0,1,0,98267.77567,1
2023,2,CMP_011,95788.98292,70734.90234,25054.08058,15989.63247,246297.7288,100579.0492,145718.6796,23820.7549,12.42431252,10.9729463,6.491993468,0.690227564,56.52799471,19660,0.202719215,420,0.231859614,0.797943189,4.941886157,60.14426653,5.434582126,0,0,0,0,99726.11133,0
2023,3,CMP_011,94382.56963,74924.01949,19458.55014,14457.75774,368832.1326,230772.1822,138059.9505,23017.48318,12.67346494,10.47208672,3.919874777,1.671536035,468.252222,20739,-0.038039508,133,0.093287385,0.738778029,7.719416827,76.96368354,6.564491237,0,0,0,0,104702.8644,0
2023,4,CMP_011,90159.49521,72995.13342,17164.36179,-1469.404375,350177.9371,114062.6503,236115.2868,-433.8462819,-1.213249548,-0.622324965,-0.419616492,0.483080328,178.1199955,13823,-0.097153993,837,0.846554322,0.127499727,1.651212623,74.73168347,6.25694378,0,0,1,0,97766.42348,1
2024,1,CMP_011,88966.1554,74688.0595,14278.0959,-1774.156577,262617.8094,91662.35082,170955.4585,7144.856442,-0.3487718,-1.037788785,-0.67556598,0.536176801,372.5537794,7762,-0.691876694,787,0.100530359,0.496219479,5.8297505,68.36838316,7.563907673,0,0,0,1,81122.01324,0
2024,2,CMP_011,87272.50351,69439.5839,17832.91961,12197.90222,285125.4293,113883.1731,171242.2562,11760.23104,1.536776366,7.123184715,4.278082895,0.665041302,177.0661679,37051,-0.286125404,538,0.774858402,0.129706258,4.176276322,72.6732529,7.499119301,0,0,0,0,86475.68832,0
2024,3,CMP_011,86903.61009,70055.71227,16847.89782,7510.224011,227646.6683,115816.1041,111830.5642,12465.79119,1.695346661,6.715716819,3.29907047,1.035639093,365.345711,3179,-0.419432645,247,0.2778669,0.996672609,7.252866454,72.83451616,8.602570279,0,0,0,0,87092.30773,0
2024,4,CMP_011,100396.8777,75932.59637,24464.28137,4928.716975,294622.139,155991.0152,138631.1238,6600.799401,0.702456911,3.555274486,1.672894302,1.125223621,322.3618419,43725,0.082323118,971,0.098494642,0.265123261,4.46539162,81.16336233,6.041325692,0,0,0,0,105513.2157,0
2015,1,CMP_012,121510.1267,83676.31751,37833.80924,22208.9485,332414.5687,173555.4178,158859.1509,18707.92666,2.693574236,13.98027647,6.681099624,1.092511302,197.5465403,22946,-0.288308178,819,0.209660922,0.884674985,5.313569761,70.71812854,3.458681469,0,0,0,0,128051.7336,0
2015,2,CMP_012,132465.9732,87838.76529,44627.20793,28880.06399,367326.4807,141238.9297,226087.551,33370.21951,2.951726701,12.77384087,7.862233055,0.624709008,169.0884663,7765,-0.312292849,567,0.541506282,0.843427796,6.332198945,61.4574301,9.987369871,0,0,0,0,144508.2498,0
2015,3,CMP_012,124672.2745,85828.67196,38843.60252,20697.28836,299626.1766,99265.20533,200360.9713,27519.07246,2.429437299,10.33000001,6.907703657,0.495431843,98.07306473,28399,0.470046396,809,0.520082683,0.830250193,3.934744745,64.84984891,4.278821413,0,0,0,0,135430.4929,0
2015,4,CMP_012,129143.9891,92887.12085,36256.86828,25115.14922,484629.3419,203152.7033,281476.6386,20293.21942,6.777070087,8.922640736,5.182341854,0.721739127,297.4760236,33576,0.229282238,70,0.876598119,0.912485054,2.861818453,71.55351183,6.393152122,0,1,0,0,127549.9996,1
2016,1,CMP_012,126489.2863,88228.35687,38260.92938,25935.90569,258688.2221,148686.4795,110001.7426,25345.95652,4.294708206,23.57772256,10.02593217,1.351673855,164.4411551,21617,-0.974809924,349,0.232273365,0.534800977,2.391799712,72.71014942,3.259028119,0,0,0,0,131089.3328,0
2016,2,CMP_012,122294.9188,90194.14747,32100.77129,19338.85615,470677.5169,244579.7062,226097.8107,23083.83334,4.190545361,8.553314199,4.10872741,1.081742921,475.5582095,43964,0.997196336,724,0.844209586,0.43239636,6.800670005,80.57220171,3.510961494,0,0,0,0,117572.9397,0
2016,3,CMP_012,120966.9066,92638.78597,28328.12061,23314.53308,414973.7924,152907.0107,262066.7818,19881.76901,7.430583272,8.896409124,5.61831458,0.583465824,202.3522507,44020,-0.910859919,616,0.562632596,0.134715731,2.056411879,79.81693719,9.100499667,0,0,0,0,129315.5316,0
2016,4,CMP_012,129837.2849,90283.55637,39553.72855,27830.30833,375645.7264,181458.7659,194186.9605,26710.53494,3.740599936,14.33170809,7.408658312,0.934453917,366.3567325,12588,0.024339912,534,0.316844944,0.725093124,1.846998373,64.21754107,4.526365156,0,0,0,0,130716.0232,0
2017,1,CMP_012,135775.1341,84987.05976,50788.07438,35723.14246,315051.6473,95496.43524,219555.212,42017.86672,18.25110924,16.27068751,11.33882104,0.43495408,59.5275891,2773,-0.627366447,15,0.503263901,0.637664046,3.072446885,77.76061791,3.354654859,0,0,0,0,139493.1219,0
2017,2,CMP_012,121711.1636,85825.13663,35886.027,16628.00989,482077.0725,249803.9885,232273.084,25879.04722,6.358686232,7.158819093,3.449243043,1.075475403,32.20192889,49704,-0.423576063,868,0.061641883,0.958545607,1.993532475,67.61807015,8.580142416,0,0,0,0,126469.977,0
2017,3,CMP_012,122233.1688,85762.48173,36470.6871,24110.97461,480645.2354,304198.0511,176447.1842,23380.12858,5.646123734,13.66469786,5.016376494,1.7240176,242.9658802,9747,-0.811075148,356,0.357483103,0.729426094,7.74760614,63.89188032,3.819039634,0,0,0,0,122523.0672,0
2017,4,CMP_012,127638.1975,93447.46204,34190.73544,26799.88145,266532.097,121963.7557,144568.3412,28045.764,5.2983396,18.53786328,10.05502968,0.843640832,416.9137011,36904,0.892528986,145,0.309980136,0.932543126,2.739279671,76.06329588,4.201022059,0,0,0,0,127939.3512,0
2018,1,CMP_012,117192.6669,91487.70939,25704.95754,10786.4568,400776.665,121947.0396,278829.6255,12374.61446,1.255793077,3.868475875,2.69138843,0.437353238,255.0020462,20726,-0.195687236,522,0.155880698,0.206445232,5.811606569,68.81089854,7.704134686,0,0,0,1,112697.2677,0
2018,2,CMP_012,120449.0112,86197.00129,34252.00987,21590.91992,350510.3416,212713.2492,137797.0923,26487.96044,4.306534165,15.66863245,6.159852467,1.543670085,127.8371361,48889,-0.206224044,236,0.153296161,0.914751831,1.450835812,61.37594272,3.498803341,0,0,0,0,123435.6382,0
2018,3,CMP_012,112720.9395,88637.44054,24083.49893,6666.06982,230537.8662,91647.35293,138890.5133,3954.683184,0.763345677,4.799514137,2.891529244,0.659853224,244.4210479,48899,-0.101034476,26,0.98268824,0.860247811,5.815290518,83.46874721,7.778489347,0,0,0,0,113063.9656,0
2018,4,CMP_012,135512.0256,93479.63565,42032.38998,23949.32205,283920.2409,128953.2157,154967.0251,21322.93317,3.299628117,15.45446331,8.435228842,0.832133259,70.74778901,29204,-0.427638258,578,0.800809495,0.918258168,5.221026883,80.07640545,8.333560794,0,0,0,0,130397.8067,0
2019,1,CMP_012,124816.2849,84196.28623,40619.99872,23125.2676,496061.8146,211909.6368,284152.1778,26104.60308,4.128271953,8.138339032,4.661771359,0.745761086,478.1127247,31383,-0.55022644,116,0.921789233,0.37337856,7.314855668,82.93640555,9.445300032,0,0,0,0,123868.6941,0
2019,2,CMP_012,128143.9202,88774.61576,39369.30444,25685.55645,356931.8481,189564.4729,167367.3752,28411.82209,3.581683016,15.34681202,7.196207507,1.132624997,331.7755669,25021,-0.203701013,375,0.14077834,0.513238572,5.110253897,71.91223493,4.605658681,0,0,1,0,128806.5877,1
2019,3,CMP_012,126337.0741,91703.40309,34633.67101,23443.62185,317470.9219,96520.19355,220950.7283,22565.47581,11.81277324,10.61033925,7.38449421,0.43684035,336.7140045,37145,0.534358657,409,0.552018172,0.230941665,6.20451775,73.29970796,8.472276402,0,0,0,0,124923.6339,0
2019,4,CMP_012,123608.8504,89295.77389,34313.07655,24026.58558,384401.2342,144233.6615,240167.5727,31921.56879,7.237366022,10.00409227,6.250392413,0.600554271,128.6862104,6004,-0.042012133,5,0.215085229,0.271860727,2.187936674,77.96150446,8.16071225,0,0,0,0,127113.1136,0
2020,1,CMP_012,123132.3307,87001.69144,36130.63924,29245.72206,280342.4112,167999.3164,112343.0948,31290.53591,3.634630965,26.03250526,10.4321433,1.49541293,378.2023493,35383,0.372733213,484,0.621962624,0.395356511,6.377447375,70.62973459,5.659693173,0,0,0,0,132519.9101,0
2020,2,CMP_012,135192.7088,83447.86406,51744.84475,35051.19802,425913.3522,295629.863,130283.4891,33763.78995,20.41536816,26.9037913,8.229654657,2.269127615,53.54806971,3056,0.151040434,200,0.001931914,0.725771047,5.599456278,78.30760481,4.843243254,0,0,0,0,145988.7189,0
2020,3,CMP_012,134783.6558,88899.82629,45883.82954,36813.44401,319493.2027,182917.9334,136575.2692,39814.36739,6.539224159,26.95469262,11.52244984,1.339319589,143.2493675,2780,-0.179461723,867,0.365244202,0.392785646,5.869485274,83.4471744,6.338871604,0,0,0,0,136968.9772,0
2020,4,CMP_012,126689.6542,89765.0848,36924.56943,23327.33071,487945.6323,272341.1209,215604.5113,24548.36774,2.488736907,10.81950028,4.780723336,1.26315131,396.743832,13439,-0.738315277,461,0.305353214,0.429190582,3.133692013,66.41218808,6.750006019,0,0,0,0,121720.855,0
2021,1,CMP_012,125132.0715,87206.26463,37925.80689,19758.73491,441687.7224,136420.8412,305266.8812,22284.42716,5.69057265,6.472610076,4.473462564,0.446890408,331.3499163,29489,0.725725154,245,0.198410101,0.49398718,6.541480505,71.89260195,6.292986238,0,0,0,0,127432.2919,0
2021,2,CMP_012,129369.5038,92885.07458,36484.42926,18599.63339,515303.1162,215198.7664,300104.3498,24253.28352,9.123734439,6.197722026,3.609454863,0.717079798,215.2684599,45112,-0.830542633,694,0.591095381,0.503773444,5.521660718,84.32235973,2.445884212,0,0,0,0,136368.2565,0
2021,3,CMP_012,114761.7492,92327.4444,22434.30478,15110.178,424396.8701,215865.1413,208531.7288,24109.32419,1.830616196,7.245985103,3.560388652,1.035166891,352.626461,24016,0.287497065,548,0.197486282,0.910797911,2.222087893,67.15150129,6.134694142,0,0,0,0,117467.5576,0
2021,4,CMP_012,123166.5184,91187.27609,31979.24235,20636.09532,385696.3378,172090.2211,213606.1168,29678.29035,13.81131609,9.660816664,5.350347747,0.805642758,343.2279099,7617,-0.442067611,934,0.184041035,0.295926349,6.019335571,62.10676398,8.494893599,0,0,0,0,135350.5186,0
2022,1,CMP_012,132418.8404,91539.05931,40879.78112,35255.84178,270958.2567,121715.2184,149243.0383,32487.66604,5.851144981,23.62310643,13.01153994,0.815550392,460.3274727,1997,0.926968557,568,0.000240875,0.168514643,1.212964778,68.20367951,9.265516766,0,0,0,1,134929.7588,0
2022,2,CMP_012,124367.8656,89038.24849,35329.6171,26162.12361,465112.4197,252079.9201,213032.4996,30373.48468,4.520690569,12.28081333,5.624903249,1.183293256,64.08816187,49795,0.294335544,0,0.835229291,0.893459054,6.762584515,62.57604234,3.819586033,0,0,0,0,125870.8381,0
2022,3,CMP_012,131479.1658,90937.14363,40542.02216,24303.76469,509767.2339,163920.4031,345846.8308,19486.46222,3.495916898,7.027320341,4.767620018,0.473968209,158.8891569,30006,-0.145183424,67,0.269796058,0.511436406,4.081039131,72.81071378,7.381708892,0,0,0,0,139947.3846,0
2022,4,CMP_012,131641.8014,84254.90107,47386.90029,33565.6066,413536.8329,204165.8138,209371.0191,36815.2914,6.185936404,16.03163931,8.116715111,0.975138845,291.4190557,27092,0.199438022,961,0.749625752,0.13588615,1.466395989,84.40199216,9.655934151,0,0,0,0,139409.0944,0
2023,1,CMP_012,117825.9058,95009.60522,22816.30054,8766.41706,309175.4845,205270.7113,103904.7732,16822.42401,1.455227801,8.436972424,2.835417909,1.975565752,175.9034794,39381,0.350808874,959,0.815820851,0.450383213,3.275930499,71.77775887,8.549903924,0,0,0,1,115044.6258,0
2023,2,CMP_012,123598.5376,82799.57129,40798.96628,33156.65759,397311.6198,194940.8128,202370.807,41142.17247,25.72305038,16.38411097,8.345252425,0.963285247,329.0566052,41491,-0.892060477,568,0.886073967,0.729033743,7.494670432,68.316415,6.025675334,0,0,0,0,121743.6394,0
2023,3,CMP_012,121964.3972,86878.9473,35085.44986,29657.64949,465734.2584,141252.1951,324482.0633,35698.88166,12.51730962,9.139996581,6.367933849,0.435315881,457.8702186,19006,0.158759455,405,0.270248875,0.504641056,7.828986243,75.40676223,9.489184836,1,0,0,0,125907.0465,1
